"","X","dataset","row_index","model","param_index","time","acc","auc"
"1",1,50,1,"glmnet",1001,14478298,0.638743455497382,0.5
"2",2,50,2,"glmnet",1001,13745863,0.633507853403141,0.5
"3",3,50,3,"glmnet",1001,16892890,0.659685863874346,0.5
"4",4,50,4,"glmnet",1001,17282331,0.670157068062827,0.5
"5",5,50,5,"glmnet",1001,13878079,0.633507853403141,0.5
"6",6,50,6,"glmnet",1001,13853854,0.633507853403141,0.5
"7",7,50,7,"glmnet",1001,13872960,0.664921465968586,0.5
"8",8,50,8,"glmnet",1001,13879836,0.691099476439791,0.5
"9",9,50,9,"glmnet",1001,13824251,0.638743455497382,0.5
"10",10,50,10,"glmnet",1001,13950591,0.664921465968586,0.5
"11",11,50,11,"glmnet",1001,15514187,0.691099476439791,0.5
"12",12,50,12,"glmnet",1001,14026641,0.643979057591623,0.5
"13",13,50,13,"glmnet",1001,16862152,0.670157068062827,0.5
"14",14,50,14,"glmnet",1001,17279802,0.670157068062827,0.5
"15",15,50,15,"glmnet",1001,17231600,0.670157068062827,0.5
"16",16,50,16,"glmnet",1001,18637802,0.617801047120419,0.5
"17",17,50,17,"glmnet",1001,17046004,0.727748691099476,0.5
"18",18,50,18,"glmnet",1001,17553687,0.722513089005236,0.5
"19",19,50,19,"glmnet",1001,20805301,0.643979057591623,0.5
"20",20,50,20,"glmnet",1001,21313886,0.638743455497382,0.5
"21",21,50,1,"glmnet",1002,58498222,0.979057591623037,0.990021382751247
"22",22,50,2,"glmnet",1002,71362191,0.973821989528796,0.991971664698937
"23",23,50,3,"glmnet",1002,73284622,0.984293193717278,0.995482295482295
"24",24,50,4,"glmnet",1002,74295207,0.973821989528796,0.996775793650794
"25",25,50,5,"glmnet",1002,73539983,0.979057591623037,0.996458087367178
"26",26,50,6,"glmnet",1002,73207656,0.989528795811518,0.996221959858324
"27",27,50,7,"glmnet",1002,74062548,0.973821989528796,0.994463582677165
"28",28,50,8,"glmnet",1002,74247677,0.984293193717278,0.995505906522856
"29",29,50,9,"glmnet",1002,52410983,0.984293193717278,0.997267759562842
"30",30,50,10,"glmnet",1002,52630223,0.979057591623037,0.995939960629921
"31",31,50,11,"glmnet",1002,73857254,0.979057591623037,0.992937853107345
"32",32,50,12,"glmnet",1002,43683702,0.973821989528796,0.988880918220947
"33",33,50,13,"glmnet",1002,41347434,0.973821989528796,0.995659722222222
"34",34,50,14,"glmnet",1002,37107558,0.984293193717278,0.993179563492063
"35",35,50,15,"glmnet",1002,32404388,0.984293193717278,0.995039682539683
"36",36,50,16,"glmnet",1002,42840501,0.989528795811518,0.99965172974228
